Fecha entrada,Fecha Anulacion,Fecha venta,Noches,Tip_Hab_Fra,R_Factura,AD,NI,CU,Horario_Venta,P_Alojamiento,P_Desayuno,P_Almuerzo,P_Cena,Cantidad_Habitaciones,Mes_Entrada,Mes_Venta,Antelacion,Score Canc
2016-08-09,2016-08-01,2016-08-01,3,EC,SA,2,0,0,Ma̱ana,405.20001,0.0,0.0,0.0,1,August,August,8,0.0
2016-09-08,2016-08-04,2016-07-31,3,EC,MPC,2,0,0,Ma̱ana,268.95000000000005,12.51,0.0,31.26,1,September,July,39,0.0999999999999999
2016-08-15,2016-08-01,2016-07-31,6,EC,SA,2,0,0,Ma̱ana,1087.68,0.0,0.0,0.0,1,August,July,15,0.0625
2016-09-15,2016-08-07,2016-07-30,8,EC,SA,2,0,0,Ma̱ana,530.88,0.0,0.0,0.0,1,September,July,47,0.1666666666666666
2016-08-12,2016-08-05,2016-08-01,3,EM,SA,3,1,0,Ma̱ana,1056.54,0.0,0.0,0.0,1,August,August,11,0.3333333333333333
2016-08-12,2016-08-03,2016-08-01,4,EC,PC,2,0,0,Ma̱ana,364.65,19.2,47.96,47.96,2,August,August,11,0.1666666666666666
2016-08-12,2016-08-03,2016-08-01,4,EC,PC,3,0,0,Ma̱ana,492.25,25.92,64.76,64.76,2,August,August,11,0.1666666666666666
2016-08-16,2016-08-10,2016-08-01,6,EC,PC,2,0,1,Ma̱ana,726.94002,38.28,95.64,95.64,1,August,August,15,0.5625
2016-08-11,2016-08-04,2016-08-01,4,EC,HD,2,0,0,Tarde,497.23,20.72,0.0,0.0,1,August,August,10,0.2727272727272727
2016-08-25,2016-08-14,2016-08-01,3,DSC,MPC,2,1,0,Tarde,432.0,20.1,0.0,50.22,3,August,August,24,0.52
2016-08-25,2016-08-15,2016-08-01,3,DSC,MPC,2,0,0,Tarde,432.0,20.1,0.0,50.22,3,August,August,24,0.56
2016-08-25,2016-08-15,2016-08-01,3,DSC,MPC,2,0,0,Tarde,432.0,20.1,0.0,50.22,3,August,August,24,0.56
2016-08-16,2016-08-01,2016-08-01,3,EC,PC,3,1,0,Noche,638.76,33.63,84.06,84.06,1,August,August,15,0.0
2016-08-02,2016-08-02,2016-08-01,5,EC,PC,2,1,1,Noche,799.5,42.1,105.2,105.2,1,August,August,1,0.5
2016-08-07,2016-08-05,2016-08-02,3,EC,PC,1,0,0,Ma̱ana,335.16,17.64,44.1,44.1,1,August,August,5,0.5
2016-08-26,2016-08-18,2016-08-02,3,EC,PC,2,1,1,Ma̱ana,314.88,16.56,41.43,41.43,1,August,August,24,0.64
2016-09-03,2016-08-29,2016-08-02,3,EC,PC,2,0,0,Tarde,296.97,15.63,39.09,39.09,1,September,August,32,0.8181818181818181
2016-08-15,2016-08-09,2016-08-02,6,EC,MPA,1,0,0,Noche,491.08002,22.86,57.12,0.0,1,August,August,13,0.5
2016-08-22,2016-08-10,2016-08-02,5,EC,PC,2,0,1,Noche,591.75,31.15,77.85,77.85,1,August,August,20,0.3809523809523809
2016-09-12,2016-09-08,2016-08-03,2,EC,PC,2,0,0,Ma̱ana,153.86,8.1,20.24,20.24,1,September,August,40,0.8780487804878049
2016-08-08,2016-08-04,2016-08-03,3,EC,SA,2,0,0,Tarde,445.92,0.0,0.0,0.0,2,August,August,5,0.1666666666666666
2016-08-08,2016-08-04,2016-08-03,3,EC,SA,2,0,0,Tarde,445.92,0.0,0.0,0.0,2,August,August,5,0.1666666666666666
2016-09-08,2016-08-08,2016-08-03,3,EC,MPC,2,1,0,Tarde,363.06,16.89,0.0,42.21,1,September,August,36,0.1351351351351351
2016-08-12,2016-08-05,2016-08-03,3,EC,SA,2,0,0,Noche,445.92,0.0,0.0,0.0,1,August,August,9,0.1999999999999999
2016-09-08,2016-08-11,2016-08-03,3,EC,MPC,2,0,0,Noche,363.0,16.89,0.0,42.21,1,September,August,36,0.2162162162162162
2016-08-24,2016-08-11,2016-08-04,3,EC,PC,2,0,0,Ma̱ana,433.11,22.8,57.0,57.0,1,August,August,20,0.3333333333333333
2016-08-26,2016-08-06,2016-08-04,5,EM,SA,2,0,0,Tarde,685.1600000000001,0.0,0.0,0.0,1,August,August,22,0.0869565217391304
2016-08-09,2016-08-05,2016-08-04,3,EC,SA,2,0,0,Tarde,349.97001,0.0,0.0,0.0,1,August,August,5,0.1666666666666666
2016-08-14,2016-08-04,2016-08-04,4,EC,SA,2,0,0,Tarde,594.56,0.0,0.0,0.0,1,August,August,10,0.0
2016-08-14,2016-08-10,2016-08-04,3,EC,PC,4,0,0,Noche,376.02,19.8,49.47,49.47,2,August,August,10,0.5454545454545454
2016-08-14,2016-08-10,2016-08-04,3,EC,PC,4,0,0,Noche,376.02,19.8,49.47,49.47,2,August,August,10,0.5454545454545454
2016-08-09,2016-08-05,2016-08-04,3,EC,HD,2,0,0,Noche,462.63,19.29,0.0,0.0,1,August,August,5,0.1666666666666666
2016-09-14,2016-08-05,2016-08-04,1,EC,HD,2,0,0,Noche,55.12,2.3,0.0,0.0,1,September,August,41,0.0238095238095238
2016-08-18,2016-08-05,2016-08-04,3,DSC,SA,2,1,0,Noche,0.0,0.0,0.0,0.0,3,August,August,14,0.0666666666666666
2016-08-20,2016-08-12,2016-08-04,5,EM,PC,2,0,0,Noche,782.8,41.2,103.0,103.0,1,August,August,16,0.4705882352941176
2016-09-03,2016-08-26,2016-08-04,3,EC,PC,3,0,0,Noche,400.9500000000001,21.09,52.74,52.74,1,September,August,30,0.7096774193548387
2016-09-03,2016-08-26,2016-08-04,3,EC,PC,3,0,0,Noche,371.31,19.53,48.84,48.84,1,September,August,30,0.7096774193548387
2016-08-16,2016-08-10,2016-08-05,5,EC,SA,2,0,1,Ma̱ana,743.1999999999999,0.0,0.0,0.0,1,August,August,11,0.4166666666666666
2016-08-18,2016-08-05,2016-08-05,5,EC,SA,3,0,0,Ma̱ana,993.57,0.0,0.0,0.0,1,August,August,13,0.0
2016-09-03,2016-08-05,2016-08-05,3,DSC,PC,2,0,0,Tarde,311.1,16.38,40.92,40.92,2,September,August,29,0.0
2016-09-03,2016-08-05,2016-08-05,3,DSC,PC,2,0,0,Tarde,311.1,16.38,40.92,40.92,2,September,August,29,0.0
2016-08-12,2016-08-11,2016-08-03,5,EC,SA,2,0,0,Tarde,743.1999999999999,0.0,0.0,0.0,1,August,August,9,0.8
2016-09-01,2016-08-16,2016-08-05,3,DSC,PC,2,2,0,Noche,448.56000000000006,23.61,59.04,59.04,1,September,August,27,0.3928571428571429
2016-09-01,2016-08-16,2016-08-05,3,DSC,PC,3,0,0,Noche,440.4,23.19,57.96,57.96,1,September,August,27,0.3928571428571429
2016-08-12,2016-08-05,2016-08-05,3,EC,PC,2,0,0,Noche,273.48999000000003,14.4,35.97,35.97,1,August,August,7,0.0
2016-09-03,2016-08-08,2016-08-06,7,DSC,MPC,2,0,1,Ma̱ana,759.40998,35.35,0.0,88.33999999999999,1,September,August,28,0.0689655172413793
2016-08-21,2016-08-09,2016-08-08,3,EC,MPC,3,1,0,Ma̱ana,563.97,26.22,0.0,65.58,1,August,August,13,0.0714285714285714
2016-08-12,2016-08-10,2016-08-08,4,EC,PC,2,0,0,Ma̱ana,364.65,19.2,47.96,47.96,2,August,August,4,0.4
2016-08-10,2016-08-08,2016-08-08,5,EC,MPA,2,0,0,Ma̱ana,744.81,34.65,86.6,0.0,1,August,August,2,0.0
2016-09-12,2016-08-09,2016-08-08,4,EC,PC,2,0,0,Ma̱ana,307.72,16.2,40.48,40.48,2,September,August,35,0.0277777777777777
2016-09-12,2016-08-09,2016-08-08,4,EC,PC,2,0,0,Ma̱ana,307.72,16.2,40.48,40.48,2,September,August,35,0.0277777777777777
2016-08-20,2016-08-10,2016-08-08,7,EC,SA,2,2,0,Tarde,1329.04002,0.0,0.0,0.0,1,August,August,12,0.1538461538461538
2016-09-08,2016-08-10,2016-08-08,3,EC,PC,2,0,0,Tarde,416.91,21.93,54.84,54.84,1,September,August,31,0.0625
2016-08-26,2016-08-09,2016-08-08,4,EC,HD,2,0,1,Noche,372.64,15.52,0.0,0.0,1,August,August,18,0.0526315789473684
2016-08-17,2016-08-12,2016-08-08,10,EC,SA,2,0,0,Noche,1412.46,0.0,0.0,0.0,1,August,August,9,0.4
2016-08-18,2016-08-18,2016-08-08,3,EC,PC,2,1,0,Noche,433.11,22.8,57.0,57.0,1,August,August,10,0.9090909090909092
2016-08-16,2016-08-10,2016-08-08,3,DSC,SA,2,0,0,Noche,525.42,0.0,0.0,0.0,1,August,August,8,0.2222222222222222
2016-08-19,2016-08-11,2016-08-08,3,EC,SA,2,0,0,Ma̱ana,390.08001,0.0,0.0,0.0,1,August,August,11,0.25
2016-08-25,2016-08-20,2016-08-09,3,EM,SA,2,1,0,Ma̱ana,579.09,0.0,0.0,0.0,1,August,August,16,0.6470588235294117
2016-08-23,2016-08-09,2016-08-09,5,EC,HD,2,0,0,Ma̱ana,772.6999999999999,32.2,0.0,0.0,1,August,August,14,0.0
2016-08-28,2016-08-11,2016-08-09,3,EC,PC,2,0,0,Ma̱ana,208.71999,10.98,27.48,27.48,1,August,August,19,0.0999999999999999
2016-08-14,2016-08-11,2016-06-22,7,DSC,MPC,2,0,0,Tarde,975.05002,45.36,0.0,113.4,2,August,June,53,0.925925925925926
2016-08-14,2016-08-11,2016-06-22,7,DSC,MPC,2,0,0,Tarde,487.52501,22.68,0.0,56.7,2,August,June,53,0.925925925925926
2016-08-26,2016-08-13,2016-08-09,5,EC,PC,3,0,0,Tarde,580.43,30.55,76.35,76.35,1,August,August,17,0.2222222222222222
2016-08-17,2016-08-10,2016-08-09,4,DSC,SA,2,0,0,Tarde,700.56,0.0,0.0,0.0,1,August,August,8,0.1111111111111111
2016-08-11,2016-08-10,2016-08-09,1,EC,SA,2,0,0,Tarde,148.64,0.0,0.0,0.0,1,August,August,2,0.3333333333333333
2016-08-22,2016-08-10,2016-08-09,3,EC,MPC,2,1,0,Ma̱ana,352.5,16.41,0.0,40.98,1,August,August,13,0.0714285714285714
2016-08-29,2016-08-11,2016-08-09,3,EC,PC,4,0,0,Ma̱ana,382.2000000000001,20.13,50.31,50.31,1,August,August,20,0.0952380952380952
2016-08-20,2016-08-10,2016-08-10,3,EC,SA,2,0,0,Ma̱ana,386.46,0.0,0.0,0.0,1,August,August,10,0.0
2016-08-22,2016-08-10,2016-08-10,3,EC,MPC,2,1,0,Ma̱ana,352.5,16.41,0.0,40.98,1,August,August,12,0.0
2016-08-22,2016-08-10,2016-08-10,3,EC,MPC,2,0,1,Ma̱ana,0.0,0.0,0.0,0.0,1,August,August,12,0.0
2016-08-22,2016-08-10,2016-08-10,3,EC,MPC,2,0,0,Ma̱ana,0.0,0.0,0.0,0.0,1,August,August,12,0.0
2016-08-22,2016-08-11,2016-08-10,3,EC,MPC,2,1,0,Ma̱ana,0.0,0.0,0.0,0.0,1,August,August,12,0.0769230769230768
2016-09-08,2016-08-17,2016-08-10,3,EC,MPC,2,0,0,Ma̱ana,297.78000000000003,13.86,0.0,34.62,1,September,August,29,0.2333333333333332
2016-09-11,2016-08-11,2016-08-10,6,EC,SA,2,0,0,Tarde,398.16,0.0,0.0,0.0,1,September,August,32,0.0303030303030302
2016-08-28,2016-08-18,2016-08-10,1,EC,HD,2,0,0,Tarde,104.41,4.35,0.0,0.0,1,August,August,18,0.4210526315789473
2016-09-01,2016-08-24,2016-08-10,4,EC,PC,2,0,0,Noche,395.96,20.84,52.12,52.12,1,September,August,22,0.6086956521739131
2016-09-13,2016-08-31,2016-08-10,3,EC,HD,2,0,0,Noche,166.83999,6.959999999999999,0.0,0.0,1,September,August,34,0.6
2016-08-20,2016-08-11,2016-08-10,5,EC,PC,1,0,0,Noche,428.09,22.55,56.35,56.35,1,August,August,10,0.0909090909090909
2016-08-15,2016-08-13,2016-08-10,2,EC,PC,2,0,0,Noche,182.32,9.6,23.98,23.98,1,August,August,5,0.5
2016-08-23,2016-08-19,2016-08-11,3,EC,SA,2,0,0,Ma̱ana,435.06000000000006,0.0,0.0,0.0,1,August,August,12,0.6153846153846154
2016-08-23,2016-08-11,2016-08-11,3,EC,HD,2,0,0,Tarde,321.18999,13.38,0.0,0.0,1,August,August,12,0.0
2016-08-14,2016-08-11,2016-08-09,7,DSC,MPC,2,0,0,Tarde,0.0,0.0,0.0,0.0,2,August,August,5,0.3333333333333333
2016-09-01,2016-08-12,2016-08-11,3,EC,PC,2,0,0,Tarde,296.97,15.63,39.09,39.09,1,September,August,21,0.0454545454545454
2016-08-29,2016-08-17,2016-08-11,4,EC,PC,3,0,0,Noche,318.52,16.76,41.92,41.92,2,August,August,18,0.3157894736842105
2016-08-29,2016-08-17,2016-08-11,4,EC,PC,3,0,0,Noche,318.52,16.76,41.92,41.92,2,August,August,18,0.3157894736842105
2016-08-30,2016-08-16,2016-08-11,5,EC,PC,1,0,0,Noche,345.13,18.15,45.4,45.4,1,August,August,19,0.25
2016-09-04,2016-08-16,2016-08-11,4,EC,PC,4,0,0,Noche,544.56,28.68,71.64,71.64,1,September,August,24,0.1999999999999999
2016-08-20,2016-08-15,2016-08-12,6,EC,SA,2,2,0,Ma̱ana,1129.63002,0.0,0.0,0.0,1,August,August,8,0.3333333333333333
2016-09-03,2016-08-24,2016-08-12,4,DSC,MPC,2,1,1,Ma̱ana,553.76,25.76,0.0,64.4,1,September,August,22,0.5217391304347826
2016-09-11,2016-08-16,2016-08-12,1,EC,SA,2,0,0,Ma̱ana,74.65,0.0,0.0,0.0,2,September,August,30,0.1290322580645161
2016-09-11,2016-08-16,2016-08-12,1,EC,SA,2,1,0,Ma̱ana,74.65,0.0,0.0,0.0,2,September,August,30,0.1290322580645161
2016-09-01,2016-08-17,2016-08-12,3,EC,SA,2,2,0,Ma̱ana,297.12,0.0,0.0,0.0,1,September,August,20,0.2380952380952381
2016-08-22,2016-08-12,2016-08-12,3,EM,SA,2,0,0,Ma̱ana,463.26,0.0,0.0,0.0,1,August,August,10,0.0
2016-08-15,2016-08-14,2016-08-12,1,EC,PC,2,2,0,Tarde,125.34,6.6,16.49,16.49,1,August,August,3,0.5
2016-08-21,2016-08-17,2016-08-12,7,EC,SA,2,0,0,Ma̱ana,962.92,0.0,0.0,0.0,1,August,August,9,0.5
2016-08-20,2016-08-16,2016-08-12,3,EC,SA,2,0,0,Ma̱ana,386.46,0.0,0.0,0.0,1,August,August,8,0.4444444444444444
2016-08-27,2016-08-16,2016-08-13,7,EC,PC,1,0,0,Tarde,497.47998999999993,26.18,65.45,65.45,1,August,August,14,0.1999999999999999
2016-09-02,2016-08-18,2016-08-13,4,EC,SA,3,1,0,Ma̱ana,509.56,0.0,0.0,0.0,1,September,August,20,0.2380952380952381
2016-09-11,2016-08-15,2016-08-13,3,EM,HD,2,0,0,Ma̱ana,241.23,10.05,0.0,0.0,1,September,August,29,0.0666666666666666
2016-08-21,2016-08-16,2016-08-15,3,EM,HD,2,0,0,Ma̱ana,438.78999,18.27,0.0,0.0,1,August,August,6,0.1428571428571429
2016-09-13,2016-08-16,2016-08-15,7,EC,HD,2,0,0,Ma̱ana,486.29,20.23,0.0,0.0,1,September,August,29,0.0333333333333333
2016-08-20,2016-08-16,2016-08-12,6,EC,SA,2,0,0,Ma̱ana,821.52,0.0,0.0,0.0,1,August,August,8,0.4444444444444444
2016-08-22,2016-08-18,2016-08-15,3,EC,HD,2,1,0,Ma̱ana,579.51,24.15,0.0,0.0,1,August,August,7,0.375
2016-08-23,2016-08-16,2016-08-16,7,EM,PC,2,0,0,Ma̱ana,902.89003,47.53,118.79,118.79,1,August,August,7,0.0
2016-09-12,2016-09-08,2016-08-16,2,EC,PC,2,0,0,Ma̱ana,153.86,8.1,20.24,20.24,1,September,August,27,0.8214285714285714
2016-09-12,2016-08-16,2016-08-16,2,EC,PC,2,0,0,Ma̱ana,153.86,8.1,20.24,20.24,1,September,August,27,0.0
2016-08-21,2016-08-16,2016-08-16,1,EM,MPC,2,0,0,Ma̱ana,0.0,0.0,0.0,0.0,1,August,August,5,0.0
2016-08-21,2016-08-16,2016-08-16,3,EC,SA,2,0,0,Tarde,382.83999,0.0,0.0,0.0,1,August,August,5,0.0
2016-09-05,2016-08-27,2016-08-16,5,DSM,PC,2,0,0,Tarde,634.2,33.4,83.45,83.45,2,September,August,20,0.5238095238095238
2016-09-05,2016-08-27,2016-08-16,5,DSM,PC,2,0,0,Tarde,634.2,33.4,83.45,83.45,2,September,August,20,0.5238095238095238
2016-09-01,2016-08-26,2016-08-16,3,EM,MPC,4,0,0,Tarde,760.94001,35.400000000000006,0.0,88.47,1,September,August,16,0.5882352941176471
2016-08-21,2016-08-17,2016-08-16,3,EC,HD,2,0,0,Tarde,384.81999,16.02,0.0,0.0,1,August,August,5,0.1666666666666666
2016-09-12,2016-08-23,2016-08-16,3,EC,SA,2,0,0,Noche,199.08,0.0,0.0,0.0,2,September,August,27,0.25
2016-09-12,2016-08-23,2016-08-16,3,EC,SA,2,0,0,Noche,199.08,0.0,0.0,0.0,2,September,August,27,0.25
2016-09-11,2016-08-24,2016-08-17,7,EC,SA,2,0,0,Ma̱ana,464.52,0.0,0.0,0.0,1,September,August,25,0.2692307692307693
2016-09-13,2016-08-24,2016-08-17,5,EC,SA,2,0,0,Ma̱ana,331.8,0.0,0.0,0.0,1,September,August,27,0.25
2016-08-21,2016-08-17,2016-08-17,3,EC,SA,2,0,0,Tarde,265.61001,0.0,0.0,0.0,1,August,August,4,0.0
2016-09-02,2016-08-27,2016-08-17,3,EC,MPC,2,2,0,Tarde,369.87,17.19,0.0,43.02,1,September,August,16,0.5882352941176471
2016-08-20,2016-08-21,2016-08-17,4,EC,PC,2,2,0,Noche,692.86,36.48,91.16,91.16,1,August,August,3,1.0
2016-08-29,2016-08-18,2016-08-17,4,EC,PC,2,0,2,Noche,398.16,20.96,52.4,52.4,1,August,August,12,0.0769230769230768
2016-09-05,2016-08-31,2016-08-18,5,EC,MPC,2,2,0,Ma̱ana,616.45,28.65,0.0,71.7,1,September,August,18,0.6842105263157895
2016-09-04,2016-09-04,2016-08-18,6,EC,PC,3,0,1,Tarde,742.62,39.06,97.68,97.68,1,September,August,17,0.9444444444444444
2016-08-21,2016-08-18,2016-08-18,1,EC,SA,2,2,0,Tarde,127.6,0.0,0.0,0.0,1,August,August,3,0.0
2016-08-25,2016-08-20,2016-08-19,3,EC,SA,2,0,0,Ma̱ana,435.06000000000006,0.0,0.0,0.0,1,August,August,6,0.1428571428571429
2016-09-11,2016-08-31,2016-08-19,4,EM,PC,2,0,0,Ma̱ana,303.45,15.96,39.92,39.92,1,September,August,23,0.5
2016-09-02,2016-08-29,2016-08-19,4,EC,MPA,3,1,0,Ma̱ana,635.24,29.56,73.88,0.0,1,September,August,14,0.6666666666666667
2016-08-28,2016-08-20,2016-08-19,6,DSC,PC,4,0,0,Tarde,942.67998,49.62,124.02,124.02,1,August,August,9,0.0999999999999999
2016-08-28,2016-08-29,2016-08-19,6,DSM,PC,4,0,0,Tarde,1206.78,63.54,158.76,158.76,1,August,August,9,1.0
2016-08-22,2016-08-20,2016-08-19,7,EM,SA,2,0,0,Tarde,887.99998,0.0,0.0,0.0,1,August,August,3,0.25
2016-09-08,2016-09-02,2016-08-19,3,EC,PC,5,0,0,Noche,469.82001,24.72,61.8,61.8,1,September,August,20,0.6666666666666667
2016-09-07,2016-08-22,2016-08-19,5,EC,PC,3,0,0,Noche,493.21,25.950000000000003,64.9,64.9,1,September,August,19,0.15
2016-08-27,2016-08-22,2016-08-20,3,EM,PC,2,0,0,Ma̱ana,350.82999,18.48,46.17,46.17,1,August,August,7,0.25
2016-09-07,2016-08-24,2016-08-20,5,EC,PC,2,1,0,Ma̱ana,490.28,25.8,64.5,64.5,2,September,August,18,0.2105263157894736
2016-09-07,2016-08-24,2016-08-20,5,EC,PC,2,0,0,Ma̱ana,490.28,25.8,64.5,64.5,2,September,August,18,0.2105263157894736
2016-09-01,2016-08-22,2016-08-20,3,EC,PC,3,0,0,Ma̱ana,260.94999,13.74,34.32,34.32,1,September,August,12,0.1538461538461538
2016-09-14,2016-08-29,2016-08-20,4,DSC,SA,2,0,0,Ma̱ana,312.64,0.0,0.0,0.0,2,September,August,25,0.3461538461538461
2016-09-14,2016-08-29,2016-08-20,4,DSC,SA,2,0,0,Ma̱ana,312.64,0.0,0.0,0.0,2,September,August,25,0.3461538461538461
2016-08-27,2016-08-23,2016-08-20,8,EM,SA,2,1,0,Ma̱ana,1192.33,0.0,0.0,0.0,1,August,August,7,0.375
2016-09-06,2016-08-22,2016-08-22,4,EC,MPC,3,0,0,Ma̱ana,626.08,29.12,0.0,72.8,1,September,August,15,0.0
2016-08-29,2016-08-22,2016-08-22,6,EC,PC,4,0,0,Tarde,908.05002,47.82,119.52,119.52,1,August,August,7,0.0
2016-09-08,2016-08-22,2016-08-22,3,EM,HD,2,2,0,Noche,480.33,20.01,0.0,0.0,1,September,August,17,0.0
2016-09-01,2016-08-26,2016-08-22,4,EC,PC,2,1,0,Noche,494.62,26.04,65.08,65.08,1,September,August,10,0.3636363636363636
2016-09-04,2016-08-25,2016-08-23,10,EC,MPC,2,0,0,Ma̱ana,851.9100000000001,39.6,0.0,99.1,1,September,August,12,0.1538461538461538
2016-09-10,2016-09-07,2016-08-23,3,EC,MPC,2,0,0,Ma̱ana,220.35,10.26,0.0,25.62,1,September,August,18,0.7894736842105263
2016-09-01,2016-08-25,2016-08-23,3,EM,MPC,2,0,0,Tarde,237.12,11.04,0.0,27.57,2,September,August,9,0.1999999999999999
2016-09-01,2016-08-25,2016-08-23,3,IND,MPC,1,0,0,Tarde,237.12,11.04,0.0,27.57,2,September,August,9,0.1999999999999999
2016-09-01,2016-08-24,2016-08-23,3,EC,PC,4,0,0,Tarde,391.26,20.58,51.48,51.48,1,September,August,9,0.0999999999999999
2016-09-08,2016-08-26,2016-08-23,3,EC,PC,3,0,0,Noche,450.15,23.700000000000003,59.25,59.25,3,September,August,16,0.1764705882352941
2016-09-08,2016-08-26,2016-08-23,3,EC,PC,2,1,0,Noche,416.85,21.93,54.84,54.84,3,September,August,16,0.1764705882352941
2016-09-08,2016-08-26,2016-08-23,3,EC,PC,2,0,0,Noche,333.45000000000005,17.549999999999997,43.89,43.89,3,September,August,16,0.1764705882352941
2016-09-01,2016-08-23,2016-08-23,4,EM,MPC,2,0,0,Noche,0.0,0.0,0.0,0.0,1,September,August,9,0.0
2016-09-01,2016-08-27,2016-08-23,4,EM,MPC,2,0,0,Noche,378.4,17.6,0.0,44.0,1,September,August,9,0.4
2016-09-05,2016-08-28,2016-08-24,3,EM,SA,2,0,0,Ma̱ana,322.79999999999995,0.0,0.0,0.0,1,September,August,12,0.3076923076923077
2016-09-01,2016-08-29,2016-08-24,6,EC,PC,2,2,0,Ma̱ana,1228.27998,64.62,161.64,161.64,1,September,August,8,0.5555555555555556
2016-09-05,2016-08-26,2016-08-24,5,EC,HD,2,0,0,Tarde,506.5,21.1,0.0,0.0,1,September,August,12,0.1538461538461538
2016-09-02,2016-08-26,2016-08-24,2,EC,HD,2,2,0,Tarde,298.9,12.46,0.0,0.0,1,September,August,9,0.1999999999999999
2016-09-04,2016-08-25,2016-08-24,3,EC,SA,2,1,0,Noche,295.29,0.0,0.0,0.0,1,September,August,11,0.0833333333333333
2016-08-25,2016-08-24,2016-08-24,1,EC,PC,2,0,0,Noche,140.6,7.4,18.5,18.5,3,August,August,1,0.0
2016-08-29,2016-08-25,2016-08-25,2,EC,SA,2,0,0,Ma̱ana,232.04,0.0,0.0,0.0,1,August,August,4,0.0
2016-09-12,2016-08-26,2016-08-25,4,EM,PC,2,0,0,Ma̱ana,300.44,15.8,39.52,39.52,1,September,August,18,0.0526315789473684
2016-09-08,2016-08-31,2016-08-25,3,EC,SA,2,0,0,Ma̱ana,298.56,0.0,0.0,0.0,1,September,August,14,0.4
2016-08-29,2016-08-29,2016-08-25,1,EC,SA,4,0,0,Ma̱ana,268.02,0.0,0.0,0.0,2,August,August,4,0.8
2016-09-12,2016-08-31,2016-08-25,4,EC,PC,2,0,1,Ma̱ana,286.52,15.08,37.68,37.68,1,September,August,18,0.3157894736842105
2016-09-12,2016-09-06,2016-08-25,7,EC,MPC,2,0,0,Tarde,626.94002,29.19,0.0,72.87,1,September,August,18,0.631578947368421
2016-09-08,2016-09-01,2016-08-25,3,EC,SA,2,0,0,Tarde,298.56,0.0,0.0,0.0,1,September,August,14,0.4666666666666667
2016-08-25,2016-08-25,2016-08-25,2,DSM,SA,2,0,0,Tarde,314.83,0.0,0.0,0.0,1,August,August,0,0.0
2016-09-03,2016-08-29,2016-08-25,3,EC,PC,4,0,0,Tarde,425.07999,22.38,55.92,55.92,1,September,August,9,0.4
2016-09-03,2016-08-29,2016-08-25,2,EC,SA,2,0,0,Noche,178.96,0.0,0.0,0.0,2,September,August,9,0.4
2016-09-03,2016-08-29,2016-08-25,2,EC,SA,3,0,0,Noche,178.96,0.0,0.0,0.0,2,September,August,9,0.4
2016-09-03,2016-08-29,2016-08-25,3,EC,PC,3,0,0,Noche,332.04999,17.490000000000002,43.71,43.71,1,September,August,9,0.4
2016-09-04,2016-08-29,2016-08-26,5,EC,SA,2,0,0,Tarde,497.6,0.0,0.0,0.0,1,September,August,9,0.3
2016-09-04,2016-09-02,2016-08-26,3,EC,PC,2,0,0,Noche,298.62,15.72,39.3,39.3,1,September,August,9,0.7
2016-08-27,2016-08-27,2016-08-27,1,EC,SA,3,0,0,Noche,181.27,0.0,0.0,0.0,1,August,August,0,0.0
2016-09-05,2016-08-30,2016-08-28,3,DSC,SA,1,0,0,Ma̱ana,347.46,0.0,0.0,0.0,2,September,August,8,0.2222222222222222
2016-09-05,2016-08-30,2016-08-28,3,DSC,SA,1,0,0,Ma̱ana,347.46,0.0,0.0,0.0,2,September,August,8,0.2222222222222222
2016-09-03,2016-09-01,2016-08-28,2,DSC,PC,2,0,0,Ma̱ana,293.13,15.42,38.58,38.58,2,September,August,6,0.5714285714285714
2016-09-03,2016-09-01,2016-08-28,2,DSC,PC,3,0,0,Ma̱ana,293.13,15.42,38.58,38.58,2,September,August,6,0.5714285714285714
2016-08-31,2016-09-01,2016-08-29,3,EM,PC,3,1,0,Tarde,364.8,19.200000000000003,48.0,48.0,1,August,August,2,1.0
2016-09-02,2016-09-01,2016-08-29,2,EC,HD,2,0,0,Noche,166.3,6.92,0.0,0.0,1,September,August,4,0.6
2016-09-12,2016-08-31,2016-08-29,3,EM,HD,2,0,0,Noche,170.43,7.11,0.0,0.0,1,September,August,14,0.1333333333333333
2016-09-08,2016-09-04,2016-08-29,3,EC,SA,2,0,0,Noche,298.56,0.0,0.0,0.0,1,September,August,10,0.5454545454545454
2016-09-12,2016-08-30,2016-08-30,5,EC,PC,2,0,0,Ma̱ana,358.15,18.85,47.1,47.1,1,September,August,13,0.0
2016-09-02,2016-09-02,2016-08-30,2,EC,PC,3,0,1,Ma̱ana,342.0,18.0,45.0,45.0,1,September,August,3,0.75
2016-09-01,2016-09-01,2016-08-30,4,EC,PC,3,0,0,Tarde,347.94,18.32,45.76,45.76,1,September,August,2,0.6666666666666667
2016-09-12,2016-09-03,2016-08-30,5,EC,PC,2,0,0,Noche,358.15,18.85,47.1,47.1,1,September,August,13,0.2857142857142857
2016-09-08,2016-09-01,2016-08-30,3,DSC,HD,2,0,0,Noche,372.27,15.51,0.0,0.0,1,September,August,9,0.1999999999999999
2016-09-04,2016-08-31,2016-08-30,4,EC,PC,3,1,0,Noche,317.68,16.72,41.8,41.8,1,September,August,5,0.1666666666666666
